Sc_name,C_name,Code,Taxo_group,Tribe,Genera,Stock_name,Ocean,Ocean_region,Country,Local_area,Area,Lat,Lon,Period_study,Startyear_study,Finalyear_study,Total_size,Sex,Lmax,Wmax,Growth_size,Linf,k,to,Growth_method,Tmax,Tmax_Taylor,Maturity_size,Lm,Lm50,Tm,Tm50,Fecundity_methods,Fecundity_size,Fmeanbatch,Oocytes_gram,Fecundity_equation,Fecundity_slope,Fecundity_Lm50,Spawning_freq,Spawning_season,Spawning_duration,Size_eggs,WL_size,WL_a,WL_b,WL_units,Source,Source_label,Source_format
Thunnus atlanticus,Blackfin tuna,BLF,Tunas,Thunnini,Thunnus,Brazil stock?,Atlantic,Southwest,Brazil,Southern coast of Rio Grande do Norte,"Southwest Atlantic Ocean (Rio Grande do Norte, Brazil)",-7.3,-34.2,2000-2001,2000,2001,NA,FF,69.65289494,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.60534893,NA,NA,NA,Unreliable fecundity estimates,NA,NA,NA,NA,NA,NA,NA,Sep-Jan,5,NA,NA,0.0255,2.8438,W in g and TL in cm,Vieira2005,593,pdf
Thunnus atlanticus,Blackfin tuna,BLF,Tunas,Thunnini,Thunnus,Brazil stock?,Atlantic,Southwest,Brazil,Southern coast of Rio Grande do Norte,"Southwest Atlantic Ocean (Rio Grande do Norte, Brazil)",-7.3,-34.2,2000-2001,2000,2001,NA,MM,80.53823332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0108,3.0588,W in g and TL in cm,Vieira2005,593,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,NA,Southern Ocean ,Southern Ocean ,NA,NA,1995-2000,1995,2000,NA,B,NA,NA,NA,NA,NA,NA,Otoliths,NA,NA,NA,NA,160.75,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Davis2001,139,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,NA,"Tasmania, New Zealand, South Africa and southwest Indian Ocean",Southern Ocean (From South Africa to New Zealand),NA,NA,1992-1995,1992,1995,3016,BF,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Histological examination of ovaries, gonadal-somatic index, oocyte diameter frequency distributions and gravimetric technique to count individual oocytes",21,6.00E+06,57,BF(in millions)=4.78242X10^-17*L(cm)^7.530,7.53,1958685.036,1.1,Sep-Mar [Peak:Sep-Oct and Feb-Mar],4,NA,NA,NA,NA,NA,Farley1998,181,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern,NA,Southern Ocean ,Southern Ocean ,NA,NA,1985-1998,1985,1998,721,BB,184,NA,NA,NA,NA,NA,Otoliths,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Farley2007,183,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern,NA,Southern Ocean ,Southern Ocean ,NA,NA,1985-1998,1985,1998,648,FF,187,NA,NA,NA,NA,NA,Otoliths,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Farley2007,183,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern,NA,Southern Ocean ,Southern Ocean ,NA,NA,1985-1998,1985,1998,721,MM,184,NA,NA,NA,NA,NA,Otoliths,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Farley2007,183,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,NA,Southern Ocean ,Southern Ocean ,NA,NA,NA,NA,NA,NA,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gunn1998,232,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,Australia,Western coast of Australia,Southern Ocean (Australia),NA,NA,1989-1993,1989,1993,1121,B,216,NA,1121,183.18,0.185,-0.923,Otoliths,41,15.29321622,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gunn2008,233,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern,Australia,Esperance,Southern Ocean (Australia),-34.3,124.1,1983,1983,1983,737,B,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737,2.58E-05,2.952,W in kg and FL in cm,Hampton1986,240,paper
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,Australia,Australia ,Southern Ocean (Australia),NA,NA,1959-1984,1959,1984,60000,B,NA,NA,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hampton1991,241,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,NA,Southern Ocean ,Southern Ocean,NA,NA,1962-1978,1962,1978,NA,B,185,NA,1736,186.9,0.14,-0.5437,Tagging,15,21.42857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hampton1991,242,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,Australia,Australia,Soutern Ocean (Australia),NA,NA,1980-1984,1980,1984,NA,B,NA,NA,NA,210,0.184,NA,Tagging,NA,16.30434783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hearn2003,252,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,Australia,Australia,Soutern Ocean (Australia),NA,NA,1960,1960,1960,NA,B,NA,NA,NA,271,0.106,NA,Tagging,NA,28.30188679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hearn2003,252,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern,Australia,Tathra,"Southern Ocean (Tathra, Australia)",NA,NA,NA,NA,NA,NA,B,198,167.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IGFA2011,267,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,Australia,Australia,Southern Ocean (Australia),NA,NA,1962-1976,1962,1976,NA,B,NA,NA,871,207.6,0.128,-0.394,Size-frequency-Tagging,NA,23.0435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kirkwood1983,309,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,Australia,Southern Australia and New South Wales,Southern Ocean (Southern Australia and New South Wales),NA,NA,1960s,1960,1969,NA,B,NA,NA,116,171.5,0.187,0,Tagging,NA,16.04278075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lucas1974,352,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,Australia,Western coast of Australia,Southern Ocean (Australia),NA,NA,1970s,1970,1979,NA,B,185,NA,2578,180.84,0.146,-0.011,Tagging,NA,20.53694521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Murphy1977,401,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,NA,Southern Ocean ,Southern Ocean,NA,NA,NA,NA,NA,NA,B,245,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nakamura1990,410,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,NA,Southern Ocean ,Southern Ocean ,NA,NA,1960,1960,1960,NA,B,NA,NA,277,187.8,0.15,NA,Otoliths-Size-frequency-Tagging,38,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Polacheck2004,461,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,NA,Southern Ocean ,Southern Ocean ,NA,NA,1970,1970,1970,NA,B,NA,NA,1298,184.3,0.19,NA,Otoliths-Size-frequency-Tagging,30,15.78947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Polacheck2004,461,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,NA,Southern Ocean ,Southern Ocean ,NA,NA,1980,1980,1980,NA,B,NA,NA,668,184.7,0.17,NA,Otoliths-Size-frequency-Tagging,21,17.64705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Polacheck2004,461,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,NA,Southern Ocean ,Southern Ocean ,NA,NA,1990,1990,1990,NA,B,NA,NA,281,184.9,0.16,NA,Otoliths-Size-frequency-Tagging,6,18.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Polacheck2004,461,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,NA,Southern Ocean ,Southern Ocean,NA,NA,1964-1967,1964,1967,NA,B,NA,NA,NA,187.4,0.149,0.021,Tagging,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shingu1970,529,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,Australia,Australia,Southern Ocean (Australia),NA,NA,NA,NA,NA,110,B,NA,NA,NA,222.5,0.14,0.011,Size-frequency,NA,21.43957143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shingu1978,530,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,Australia,Eastern coast of Australia and Great Australian Bight,Southern Ocean (Eastern coast of Australia and Great Australian Bight),NA,NA,1984-1985,1984,1985,734,BF,180,NA,NA,NA,NA,NA,NA,NA,NA,734,112.5,NA,6,NA,Unreliable fecundity estimates,NA,NA,NA,NA,NA,NA,NA,Jan-Mar,3,0.925,NA,NA,NA,NA,Thorogood1986,581,pdf
Thunnus maccoyii,Southern bluefin tuna,SBF,Tunas,Thunnini,Thunnus,SBF stock,Southern,Southern ,Australia,New South Wales and southern and western Australia,Southern Ocean (New South Wales and southern and western Australia),NA,NA,NA,NA,NA,600,B,167,NA,600,261.3,0.108,-0.157,Otoliths,NA,27.62077778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thorogood1987,580,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Eastern,NA,Madeira ,Eastern Atlantic Ocean (Madeira Archipelago),NA,NA,1995,1995,1995,877,BB,179,NA,175,264,0.12,-0.68,Vertebrae,8,24.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alves1998,13,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Eastern,NA,Madeira ,Eastern Atlantic Ocean (Madeira Archipelago),NA,NA,1995,1995,1995,NA,FF,NA,NA,62,264.02,0.13,NA,Vertebrae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alves1998,13,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Eastern,NA,Madeira ,Eastern Atlantic Ocean (Madeira Archipelago),NA,NA,1995,1995,1995,NA,MM,NA,NA,113,267.32,0.12,NA,Vertebrae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alves1998,13,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Atlantic,NA,Atlantic Ocean,Atlantic Ocean,NA,NA,1972-1983,1972,1983,8204,B,NA,NA,139,285.37,0.1127,-1,Tagging,NA,25.61934339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cayrí©1984,96,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Eastern,NA,Dakar in Senegal and Pointe Noire in Congo,Eastern Atlantic Ocean (Senegal and Congo),NA,NA,1964-1971,1964,1971,2858,B,169,NA,2858,338.5,0.104,-0.54,Size-frequency,NA,28.30615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champagnat1974,101,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Eastern,Spain,Canary Islands,"Eastern Atlantic Ocean (Canary Islands,Spain)",NA,NA,1984-1985,1984,1985,540,BB,187,NA,540,206.14,0.1882,-0.74,Spines,8,15.20048884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Delgado-de-Molina1986,149,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Eastern,Spain,Canary Islands,"Eastern Atlantic Ocean (Canary Islands,Spain)",NA,NA,1984-1985,1984,1985,239,FF,NA,NA,239,214.54,0.1669,-0.77,Spines,NA,17.20483523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Delgado-de-Molina1986,149,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Eastern,Spain,Canary Islands,"Eastern Atlantic Ocean (Canary Islands,Spain)",NA,NA,1984-1985,1984,1985,245,MM,NA,NA,245,199.77,0.197,-0.71,Spines,NA,14.5184264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Delgado-de-Molina1986,149,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Eastern central,Œæ ,Eastern central Atlantic Ocean,Eastern central Atlantic Ocean,NA,NA,1982,1982,1982,77,B,190,NA,77,219,0.23,-0.02,Spines,7,13.02347826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Draganik1984,172,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Southwest,NA,Southwestern Atlantic,Equatorial southwestern Atlantic,NA,NA,1999-2000,1999,2000,523,B,179,NA,523,222.42,0.16,-0.82,Spines,9,17.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Duearte-Neto2012,694,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Eastern,NA,Gulf of Guinea,Eastern Atlantic Ocean (Gulf of Guinea),NA,NA,1970-1975,1970,1975,1480,B,200,NA,1480,253.8,0.173,-0.15,Spines,9,17.19104046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gaikov1980,203,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Eastern,NA,"Senegal, Abidjan in Cote d' Ivoire and Gulf of Guinea",Eastern Atlantic Ocean (Western coast of Africa),NA,NA,1996-2000,1996,2000,880,B,190,NA,880,217.3,0.18,-0.709,Otoliths-Tagging,9.125,15.95766667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hallier2005,236,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Northwest,Puerto Rico,Puerto Rico in Caribbean Sea,Northwest Atlantic Ocean (Puerto Rico),NA,NA,NA,NA,NA,NA,B,211,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IGFA2011,267,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Eastern,NA,"Dakar in Senegal, Abidjan in Cote d`Ivoire and Pointe Noire in Congo",Eastern tropical Atlantic Ocean (Western coast of Africa and Gulf of Guinea),NA,NA,1969-1977,1969,1977,35112,B,193,NA,35112,259.6,0.149,-4.78,Size-frequency,NA,15.35422819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marcille1978,365,paper
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Eastern,NA,"Dakar (5-15Œ_N, 22-28Œ_W) and Abidjan (5-10Œ_S, 9Œ_W-2Œ_E)",Eastern Atlantic Ocean ( Western coast of Africa),NA,NA,1997,1997,1997,269,BF,180,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matsumoto2002,369,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Eastern,NA,"(30Œ_N-20Œ_S, 30Œ_W) and western coast of Africa",Eastern Atlantic Ocean (Western coast of Africa),NA,NA,1957-1979 & 1971-1974,1957,1979,3186,B,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3186,2.40E-05,2.9774,W in kg and FL in cm,Parks1982,440,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Atlantic,NA,Atlantic Ocean,Atlantic Ocean,NA,NA,1975-1982,1975,1982,NA,B,190,NA,NA,381.5,0.085,-0.4,Size-frequency,NA,34.89411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pereira1984,449,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Atlantic,NA,Atlantic Ocean,Atlantic Ocean,NA,NA,1973-1975,1973,1975,NA,B,190,NA,NA,491.6,0.054,-0.952,Size-frequency,NA,54.60355556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Weber1980,611,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Central,NA,Atlantic Ocean,Central Atlantic Ocean,NA,NA,2002-2005,2002,2005,1839,B,206,NA,1839,217.9,0.23,-0.44,Size-frequency,12,12.60347826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zhu2009,707,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Eastern central,NA,Atlantic Ocean,Eastern central Atlantic Ocean,NA,NA,2002-2006,2002,2006,1042,BB,188,NA,NA,NA,NA,NA,NA,NA,NA,1042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zhu2011,705,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Eastern central,NA,Atlantic Ocean,Eastern central Atlantic Ocean,NA,NA,2002-2006,2002,2006,413,FF,188,NA,NA,NA,NA,NA,NA,NA,NA,413,104,117.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zhu2011,705,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Atlantic stock,Atlantic,Eastern central,NA,Atlantic Ocean,Eastern central Atlantic Ocean,NA,NA,2002-2006,2002,2006,629,MM,185.2,NA,NA,NA,NA,NA,NA,NA,NA,629,108,119.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zhu2011,705,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Indian stock,Indian,Indian ,NA,Indian Ocean,Indian Ocean,NA,NA,1963-1964,1963,1964,23,B,169,NA,NA,NA,NA,NA,NA,NA,NA,23,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kikawa1966,657,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Indian stock,Indian,Eastern,NA,Eastern Indian Ocean ,Eastern Indian Ocean ,-12,75.5,2000-2003,2000,2003,NA,BB,175,132,NA,NA,NA,NA,NA,NA,NA,361,NA,87.64047091,NA,1.945,NA,NA,NA,NA,NA,NA,NA,NA,"Dec-Jan, Jun",3,NA,NA,NA,NA,NA,Nootmorn2004,421,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Indian stock,Indian,Eastern,NA,Eastern Indian Ocean ,Eastern Indian Ocean ,NA,NA,2000-2003,2000,2003,NA,FF,158.23,96.8,NA,NA,NA,NA,NA,NA,NA,232,NA,88.08,NA,1.97,NA,NA,NA,NA,NA,NA,NA,NA,"Dec-Jan, Jun",3,NA,NA,NA,NA,NA,Nootmorn2004,421,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Indian stock,Indian,Eastern,NA,Eastern Indian Ocean ,Eastern Indian Ocean ,NA,NA,2000-2003,2000,2003,NA,MM,174.82,132,NA,NA,NA,NA,NA,NA,NA,129,NA,86.85,NA,1.92,NA,NA,NA,NA,NA,NA,NA,NA,"Dec-Jan, Jun",3,NA,NA,NA,NA,NA,Nootmorn2004,421,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Indian stock,Indian,Western,NA,Western Indian Ocean,Western Indian Ocean,NA,NA,1989-1990,1989,1990,304,B,165,NA,304,169,0.32,-0.336,Otoliths-Spines,NA,9.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stí©quert2003,555,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Indian stock,Indian,Indian,NA,"North-east, south-east and south-west of the Indian Ocean",Indian Ocean,NA,NA,1976-1979,1976,1979,444,BB,191.5,124,444,296.53,0.094,-1.34,Vertebrae,8,30.57489362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tankevich1982,576,paper
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Indian stock,Indian,Indian,NA,"North-east, south-east and south-west of the Indian Ocean",Indian Ocean,NA,NA,1976-1979,1976,1979,NA,FF,158.2,NA,214,209.8,0.171,-0.86,Vertebrae,7,16.68385965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,4.23E-05,2.84,W in kg and FL in cm,Tankevich1982,576,paper
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Indian stock,Indian,Indian,NA,"North-east, south-east and south-west of the Indian Ocean",Indian Ocean,NA,NA,1976-1979,1976,1979,NA,MM,191.5,NA,230,423,0.058,-1.73,Vertebrae,8,49.99413793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,4.05E-05,2.85,W in kg and FL in cm,Tankevich1982,576,paper
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Indian stock,Indian,Eastern,NA,Eastern Indian Ocean ,Eastern Indian Ocean ,NA,NA,1994-1995,1994,1995,NA,B,NA,NA,NA,180.89,0.298,-0.09,Size-frequency,NA,9.977114094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tantivala2000,577,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Indian stock,Indian,Eastern,NA,Eastern Indian Ocean,Eastern Indian Ocean,NA,NA,1995-1996,1995,1996,252,B,NA,NA,NA,182.528,0.308,-0.07,Size-frequency,NA,9.67025974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,8.20E-05,2.648,W in kg and FL in cm,Tantivala2000,577,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Indian stock,Indian,Western,NA,Indian Ocean,Western Indian Ocean,NA,NA,2003-2005,2003,2005,1313,BB,201,NA,NA,NA,NA,NA,NA,NA,NA,1313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zhu2011,705,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Indian stock,Indian,Western,NA,Indian Ocean,Western Indian Ocean,NA,NA,2003-2005,2003,2005,572,FF,178,NA,NA,NA,NA,NA,NA,NA,NA,572,110,119.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zhu2011,705,pdf
Thunnus obesus,Bigeye tuna,BET,Tunas,Thunnini,Thunnus,Indian stock,Indian,Western,NA,Indian Ocean,Western Indian Ocean,NA,NA,2003-2005,2003,2005,741,MM,201,NA,NA,NA,NA,NA,NA,NA,NA,741,110,117.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zhu2011,705,pdf
